Student ID,First Name,Last Name,GPA,SAT Score,Extracurricular Activities,Recommendation Letters,Application Type,Deposit Paid,Application Fee,Interview Feedback,Admission Decision
13d1452c-876b-4ef6-9d6c-1caa819c821f,Todd,Vargas,0.5,1271,1,4,Regular Decision,0.0,35.0,5,Denied
074f62d0-05df-4789-80f0-5a917dd160b0,Matthew,Jones,3.07,450,9,0,Regular Decision,0.0,35.0,4,Denied
92510de6-163d-40f5-a657-5e712ce5e3a2,Tiffany,Cherry,1.08,443,5,1,Regular Decision,0.0,35.0,2,Denied
ea32f2fe-a29b-4208-a1e6-b8d10df47386,Lisa,Bryant,2.75,1430,9,4,Early Action,1200.0,0.0,10,Accepted
e1ef568d-1d9c-4f19-983a-ed260debca1b,Shawn,Sullivan,3.91,1247,5,5,Regular Decision,0.0,35.0,4,Denied
e92bb5ae-49a7-4485-9ebb-baae08d6875b,Kevin,Miller,1.82,641,3,4,Early Decision,0.0,35.0,8,Denied
3785d322-96c4-4b14-8941-3d52fb799b91,Stephanie,West,3.35,675,5,1,Early Action,0.0,0.0,3,Denied
6ed3fc69-6e08-498e-be7f-fcc498d7cfa7,Joe,Gay,0.21,1286,1,0,Early Action,0.0,0.0,8,Denied
6f3850e9-9095-4b09-a75e-413d456b86a0,Laura,Hartman,0.97,682,9,2,Early Decision,0.0,35.0,2,Denied
187e944b-8c0e-440a-8d10-2900c04c02c0,Kelly,Brown,2.0,950,10,3,Regular Decision,0.0,35.0,8,Denied
47393204-1fff-4a90-9d94-b7fdee514f1c,Matthew,Simpson,3.82,1279,3,5,Early Action,0.0,0.0,3,Denied
b5422568-89a4-4bb7-961b-33b9b35c2ddc,Nicole,Baker,2.96,514,4,2,Early Action,0.0,0.0,7,Denied
e82c6ecc-70fd-4161-95f4-b023ee33e982,Donna,Mitchell,0.33,711,8,2,Early Action,0.0,0.0,8,Denied
81e9d0f4-e52a-4f6f-9bef-5ffede9ebd1b,Mark,Dillon,3.61,1429,1,4,Early Action,1200.0,0.0,8,Accepted
1cb8cd8d-d044-473f-a271-33b4950ade35,Jane,Keller,0.97,508,7,0,Regular Decision,0.0,35.0,10,Accepted
49ba9cec-b6b6-497d-8656-7fc2aed138cf,Brian,Rivera,3.91,895,3,5,Early Action,0.0,0.0,7,Denied
85e308ae-998e-41bb-835f-64063f74b536,Kevin,Dennis,0.78,1497,5,5,Regular Decision,0.0,35.0,7,Denied
2931f361-e3a6-4e94-832f-fd34cd9f11e1,Jennifer,Novak,2.19,1535,6,2,Early Action,0.0,0.0,2,Denied
3896199c-b511-49b8-a78d-e585e085b347,Tim,Jimenez,2.64,1327,8,3,Regular Decision,0.0,35.0,7,Denied
b2802f06-973c-4797-9fbb-4f1840471e59,Lauren,King,1.73,1567,1,4,Regular Decision,0.0,35.0,2,Denied
57df95c0-ee31-423c-a806-74a7401276e6,Michael,Cabrera,1.35,1075,0,0,Early Decision,0.0,35.0,1,Denied
d036dc7e-883f-42ac-9bd0-16db469a1f76,Preston,Lawrence,1.94,1134,10,3,Regular Decision,0.0,35.0,8,Denied
d18e1c06-4ac3-4be1-a41b-d1f62438df70,Jose,Figueroa,0.48,1482,0,4,Regular Decision,0.0,35.0,6,Denied
aa4cc7eb-2ccc-4e04-8691-2e41843bb6da,Jordan,Sellers,2.02,595,6,1,Early Action,1200.0,0.0,9,Accepted
2d86e34c-4390-4584-b584-eeb51b74518b,Crystal,Walton,2.59,979,8,1,Early Decision,0.0,35.0,1,Denied
cf1a1799-cdfb-4eb9-a416-3b015209af04,Kevin,Woods,0.88,570,0,1,Early Decision,0.0,35.0,8,Denied
7d834c5a-729d-4162-8500-661e76933229,Todd,Manning,3.12,632,2,5,Early Decision,1200.0,35.0,6,Accepted
2e7ff057-5963-462d-bb15-760dd76663c8,Justin,Wilson,1.22,1590,10,5,Regular Decision,0.0,35.0,4,Denied
0a1c068c-1935-4a6d-bbff-5811e7c2e2f5,David,Gill,2.8,603,9,4,Regular Decision,0.0,35.0,6,Denied
a5331ff3-e409-4698-bc36-4308292d8691,James,Moore,1.19,1205,8,3,Regular Decision,0.0,35.0,7,Denied
c090a5b0-482b-446d-9057-74ce273f2808,Victoria,Smith,3.89,440,1,0,Early Decision,1200.0,35.0,2,Accepted
79f3c234-6731-4a36-a39e-c34ab04f8cd6,Pamela,Griffin,0.88,1239,1,2,Early Decision,1200.0,35.0,9,Accepted
54adeb5a-cb67-4fdd-afae-c05043f56a48,Paul,Young,3.95,1571,0,5,Regular Decision,0.0,35.0,4,Accepted
dd631946-5aa8-4417-8421-2d8de39172f8,John,Parker,1.29,1357,5,2,Regular Decision,0.0,35.0,8,Denied
ae56e5c5-1698-470d-9573-8da068f530ff,Gabriel,Howard,1.14,673,0,5,Regular Decision,0.0,35.0,3,Denied
a67ebea9-8920-4c46-8e00-34a406633a90,Jennifer,Fisher,0.57,1277,10,5,Early Action,0.0,0.0,7,Denied
87cb9bda-c3e7-4463-9852-7ef4b0c9cbc5,Karen,Sherman,2.5,406,2,0,Regular Decision,0.0,35.0,7,Denied
f065d4c2-cf76-4c90-b609-c6edfe17aa55,Laura,Kemp,3.16,1122,7,2,Regular Decision,0.0,35.0,3,Denied
0a55f992-a392-4ebf-922a-20bfea053ef8,Kathy,Rivers,1.44,439,8,5,Early Decision,0.0,35.0,8,Denied
b727b99d-7ac9-4b73-88ce-86e79b390a70,Jason,Jones,0.62,788,5,5,Regular Decision,1200.0,35.0,10,Accepted
de6e2b7d-7bad-4e6b-b355-3c819ef34c83,Andrew,Montgomery,1.38,1231,7,1,Early Action,0.0,0.0,2,Denied
22e6a1fd-8d2f-42dd-bd36-ac06f4a9f9c3,Jason,Morgan,2.75,1223,0,2,Early Action,0.0,0.0,3,Denied
785af395-9003-4a41-a620-36cf04b09464,Thomas,Sullivan,2.13,1364,4,2,Regular Decision,0.0,35.0,3,Denied
d77cbdd3-4a99-4ecd-8063-ddba15a1d46d,Anna,Jones,3.17,974,7,1,Early Action,0.0,0.0,6,Denied
26e3cb5d-eb2b-4fbd-96a4-8a357516f06c,Michael,Sanders,0.68,517,3,5,Early Action,0.0,0.0,5,Denied
1afd21c7-f968-434a-92dc-4d4f8017e6eb,Eric,Byrd,0.22,1251,3,2,Early Decision,0.0,35.0,2,Denied
04666112-6aef-4e34-a1c9-e5f34962bb5c,Dana,Buchanan,1.08,1067,8,0,Early Action,0.0,0.0,3,Denied
b0b5e6c6-e806-405c-83ec-76746752cc55,Daniel,Carrillo,3.72,1045,9,4,Early Decision,1200.0,35.0,5,Accepted
82c41e25-0bd4-48aa-a4a8-c0376048a9c9,Richard,Mckee,2.92,404,5,0,Early Action,0.0,0.0,9,Accepted
b3704cd8-e118-488e-a3f3-bc4d40ad3f89,Todd,Morris,2.58,527,6,1,Regular Decision,0.0,35.0,5,Denied
0eef2e63-d211-490d-9630-c0b36d4aa4f7,Alexis,Hall,2.71,1390,10,2,Early Decision,0.0,35.0,8,Denied
c18496c6-2369-4159-9afb-99e991e17870,Derek,Owens,2.69,974,5,4,Early Action,0.0,0.0,7,Denied
215c4f48-93f6-4b14-a1d1-a679a38f2f27,Robert,Williams,3.61,1110,0,5,Early Decision,1200.0,35.0,2,Accepted
2091bf70-325b-4a92-9268-d78c18bcfd63,David,Duffy,2.99,1309,6,3,Regular Decision,0.0,35.0,2,Denied
eda6f237-ab03-493f-8c56-46dcf92743b3,Tammy,Hall,1.97,1370,4,5,Regular Decision,0.0,35.0,2,Denied
c5716fe9-dc32-4f75-8013-2bd356e10595,Larry,Holland,0.69,1458,10,4,Early Action,0.0,0.0,6,Denied
08edf622-07fe-4841-8b29-dfd1468952f8,Sarah,Conrad,3.36,604,3,0,Regular Decision,0.0,35.0,3,Denied
ed9a7271-4937-4b44-8ac4-9ca2afe6b561,Luis,Franklin,2.74,970,1,0,Early Action,1200.0,0.0,10,Accepted
c68b2301-1167-4533-9f08-bc49268731bf,Eric,Graham,2.14,630,7,5,Regular Decision,0.0,35.0,3,Denied
6c53a3f2-04ef-42fc-a520-13b13bba983a,Suzanne,Green,1.27,668,2,5,Early Action,0.0,0.0,6,Denied
8a916537-877c-4ab3-bbcb-e24a90c81798,Cheryl,Davis,3.33,1441,7,4,Early Decision,1200.0,35.0,9,Accepted
161ad5c7-dfff-4b17-9585-9d5850ade384,Denise,Park,0.1,1389,0,0,Regular Decision,0.0,35.0,3,Denied
d354c8a6-9473-4deb-95ad-e399d73db575,Kenneth,Blackburn,2.16,610,8,1,Early Decision,0.0,35.0,5,Denied
a176889f-740a-4f35-9f1f-ec937e718952,Cory,Hall,1.92,997,5,5,Regular Decision,0.0,35.0,4,Denied
ede5a4e9-1f31-4cc1-af59-0ad487cccf3d,Anna,Hall,1.17,759,3,1,Regular Decision,0.0,35.0,1,Denied
e76106bf-9ed1-424e-aaff-39f2fef65626,Matthew,Hernandez,1.59,430,2,3,Regular Decision,0.0,35.0,1,Denied
f25ff22c-30a3-4a3c-85c4-65dd07387107,Melissa,Simmons,2.04,1427,3,0,Early Decision,0.0,35.0,3,Denied
a0d2852e-4249-4771-b16b-905fabaae3ed,Cheryl,Keith,2.64,1037,5,1,Regular Decision,1200.0,35.0,9,Accepted
c2232d16-7180-4656-973e-a927cc5d7e59,Jennifer,Walton,0.12,585,7,5,Regular Decision,0.0,35.0,7,Denied
54ee73a2-311f-481f-9b0a-60a816b9da6d,Nicole,Williams,1.12,916,2,4,Early Decision,0.0,35.0,8,Denied
8db0636d-e8d4-42ff-9dcc-f1f5ae781f68,Kenneth,White,1.78,643,8,3,Early Decision,0.0,35.0,4,Denied
326a1dc3-c33e-4381-beb1-8da7aaafdeb1,Barbara,Green,3.13,1104,4,4,Early Decision,1200.0,35.0,9,Accepted
ba27ddc6-19b5-4426-a420-72a124de1c3b,Eric,Gentry,0.15,547,0,1,Early Decision,1200.0,35.0,9,Accepted
90d53621-9828-4def-a151-fce33e81371b,Amy,Martinez,3.48,1026,6,5,Early Action,0.0,0.0,1,Denied
915fcdd2-f693-4010-90b3-02816ea8d21a,Christina,Keller,0.75,1103,4,3,Early Decision,0.0,35.0,8,Denied
5ffc88a0-55e6-4cd6-8759-9b3ebe11786e,Jeffery,Smith,1.43,477,1,5,Regular Decision,0.0,35.0,6,Denied
3ce00d5d-9f51-4ae5-a227-a952881223f2,Christine,Sexton,1.81,851,5,5,Early Decision,0.0,35.0,3,Denied
586a5df2-a5bb-472b-b613-6d198147e2c1,Phillip,Dunlap,2.24,496,9,2,Early Decision,0.0,35.0,2,Denied
679cae65-cc63-420b-b356-22bc7dab2f54,Andrew,George,1.48,655,3,5,Regular Decision,0.0,35.0,6,Denied
a4c70633-15cb-476e-b596-31148a433fc3,Garrett,Jones,3.27,848,5,2,Early Decision,1200.0,35.0,2,Accepted
1d480727-e62c-484f-9e35-27fc280b8e49,Nancy,Christian,0.86,746,9,5,Regular Decision,0.0,35.0,3,Denied
30b78b69-d65d-4b41-98c6-ea3683ba508c,Terrance,Crosby,3.85,571,9,2,Regular Decision,0.0,35.0,4,Denied
ee5e1ab5-95fd-4700-8eec-42d18b569ba3,Mary,Jones,1.49,614,0,1,Regular Decision,0.0,35.0,8,Denied
a80d8644-0053-4d25-a1fe-49a69d73cdb6,Gregory,Montoya,2.3,901,0,4,Early Decision,0.0,35.0,2,Denied
363658a7-e32b-4fc9-b295-76ec80618928,Cheryl,Burgess,3.72,1119,6,4,Early Decision,1200.0,35.0,1,Accepted
0f45e5a5-0d40-4a79-8a22-2555b25179a7,Glenn,Wells,3.29,1053,10,3,Regular Decision,0.0,35.0,3,Denied
64ae6d6a-cef4-4536-8255-67e626e1d4ab,Albert,Clark,3.54,781,4,5,Early Decision,1200.0,35.0,7,Accepted
f12ff886-ae18-4e61-aba0-44403f0fd01e,Marie,Cameron,1.26,1376,9,1,Early Action,0.0,0.0,4,Denied
9c70fa12-ed48-4293-9d83-6fca127be197,Donna,Hall,2.12,486,1,5,Early Action,1200.0,0.0,10,Accepted
bf0ae80f-26c2-4b4d-b577-e1c2814fc084,Mary,Lee,2.22,898,1,5,Early Action,0.0,0.0,1,Denied
78f8ee28-7647-463b-aec7-070c5906f4a0,Lance,Lynch,0.91,936,4,4,Regular Decision,0.0,35.0,6,Denied
53be840d-2e8b-44a8-ad69-3daeddce22eb,Megan,Harding,2.84,514,9,3,Early Decision,1200.0,35.0,9,Accepted
437b8ab9-9d2e-424a-8150-14026e7b3e94,Diana,Pittman,,1087,0,1,Early Action,0.0,0.0,4,
e512ced1-1492-4eda-8b10-a2e8fc3d68d8,Stacey,Decker,2.93,1491,2,3,Early Decision,0.0,35.0,2,Denied
0c9a867f-20fe-43de-ac68-e0161a41d65d,Alvin,Hester,0.39,1427,10,3,Regular Decision,1200.0,35.0,9,Accepted
dbe8a06f-4661-40a1-b6e7-12a245ec4ed6,Mary,Marquez,1.04,1102,3,4,Regular Decision,0.0,35.0,5,Denied
76ed5816-9435-4e5f-98a5-080ec4970a6d,Scott,Ryan,0.31,1176,5,5,Early Decision,0.0,35.0,2,Denied
5adcbee2-5c6a-4fe6-8fc1-b6dd913a844e,James,Vargas,2.83,654,7,4,Early Decision,0.0,35.0,3,Denied
f081eabd-a540-4bab-8817-64cc9839006f,Travis,Mahoney,0.17,462,2,1,Early Action,0.0,0.0,8,Denied
6a0d05ce-2ffd-4f84-bf5e-f368a47a93a2,Tiffany,Snow,2.72,536,0,1,Early Action,0.0,0.0,3,Denied
2a67660d-7b05-4839-b885-2ab2619dd6a5,David,Bates,1.93,1313,7,0,Early Action,0.0,0.0,7,Denied
9e2bba33-b929-45a8-8085-f950da734b0e,Sarah,Whitehead,,1254,10,1,Regular Decision,0.0,35.0,10,
c84e79de-8bf8-4074-8c3c-c505cbfe7025,Molly,Montgomery,,636,10,5,Early Action,0.0,0.0,4,
305c262f-890a-4c34-b9f4-adacbecd6fcc,Melissa,Atkinson,0.39,1326,9,4,Early Action,0.0,0.0,4,Denied
b0cf6493-6e95-45a2-be2e-1440867766cd,Shelly,York,1.19,1265,4,3,Early Decision,0.0,35.0,2,Denied
76559407-676c-4994-9666-d0de0cde9b5a,Katrina,Cortez,2.44,545,7,5,Early Decision,1200.0,35.0,9,Accepted
e0b67196-c340-49b9-813d-a42c83eeed2f,Tristan,Lucero,2.24,1314,3,3,Early Decision,0.0,35.0,2,Denied
800211f4-7df4-44fc-850c-9419ff5e1fba,Rebecca,Smith,1.08,488,3,1,Early Action,1200.0,0.0,10,Accepted
3d179ee4-8508-4aa0-8e9d-2f53318d973a,Julie,Atkins,1.72,556,6,2,Early Decision,0.0,35.0,6,Denied
2a80cf29-b4e0-4a55-b65e-62f27ec430f1,Nathan,Moore,1.99,1235,6,2,Regular Decision,0.0,35.0,4,Denied
38cd9880-8b40-45a2-a947-bddb696913f6,Shelby,Bishop,3.44,1488,4,0,Early Action,0.0,0.0,1,Denied
21d7e39a-47d2-4114-a41f-c44f8d5ff3d6,Matthew,Hansen,0.34,568,9,4,Early Action,0.0,0.0,4,Denied
5ffd8f38-18fe-433c-953d-28d0ed9901f0,Devin,Boyd,3.85,722,6,4,Early Action,0.0,0.0,6,Denied
546fb751-3b5d-4611-9d17-a320e035f597,Amanda,Hawkins,1.52,897,1,2,Early Decision,1200.0,35.0,9,Accepted
63a5cc95-03fd-4f59-9a41-219ebcbb1527,Tasha,Haynes,1.38,958,4,0,Early Action,0.0,0.0,6,Denied
80688d5a-d598-4fc0-8761-839cdc61572c,Scott,Cannon,3.05,671,10,5,Early Decision,1200.0,35.0,4,Accepted
49e5e5c8-4b85-4fee-b343-f85ed49bd0e1,Gary,Fields,1.41,533,2,1,Regular Decision,1200.0,35.0,9,Accepted
7055843c-617a-43bb-86ac-14699a5d94f4,April,Hall,0.84,1378,4,4,Early Decision,0.0,35.0,5,Denied
66c7697b-d8bf-47c4-af51-1cd27f77156f,Erik,Morgan,3.7,1401,6,0,Early Decision,1200.0,35.0,4,Accepted
488a7292-1687-42e3-89c9-4395c63721b3,Jenna,Mcclure,3.69,1533,8,0,Early Action,1200.0,0.0,10,Accepted
ca3aa2b4-21f7-477e-aa2e-8f0650879963,Michael,Callahan,2.06,612,9,0,Regular Decision,1200.0,35.0,9,Accepted
83351b03-1b5b-45d9-a03d-f02b2a1c9e00,Ryan,Allen,2.75,599,0,2,Early Action,0.0,0.0,9,Accepted
11cc9697-fea1-482e-a509-62ccbe7cb6b9,Adam,Burch,3.94,1582,10,3,Regular Decision,1200.0,35.0,6,Accepted
63df63ea-dff9-4013-ae0f-491bfe58e0e9,Jason,Poole,3.75,965,5,4,Early Decision,1200.0,35.0,1,Accepted
8e2269ce-7638-454c-a19a-2d3cf7ac862e,Robert,Thomas,3.33,953,10,1,Regular Decision,0.0,35.0,6,Denied
889b27fd-6827-468d-b9af-9dc56cb31bb0,Tyler,Dunn,2.85,1416,8,1,Regular Decision,0.0,35.0,7,Denied
5d1e1829-0ed9-4e3f-b9b8-8e550ef06990,Mark,Cooke,3.77,751,1,1,Early Action,0.0,0.0,8,Denied
cd7c8906-59ad-4a49-bdda-5b49432db37f,Amber,Baker,3.63,401,4,1,Early Action,0.0,0.0,1,Denied
15c508e0-84e3-431d-99ec-abf879b8bea1,Tracey,Anderson,0.02,750,1,2,Regular Decision,1200.0,35.0,9,Accepted
75817904-1aed-47e3-8142-a277f03c747e,Kayla,Roberts,2.42,685,2,5,Regular Decision,1200.0,35.0,9,Accepted
5b979068-e1e8-45a9-85b6-8b6210e87ff4,Amanda,Parker,1.39,795,1,0,Early Action,1200.0,0.0,10,Accepted
47f7439b-bdd3-4670-a77a-cb302f86bdba,Jared,Hawkins,1.57,1530,3,1,Early Decision,1200.0,35.0,10,Accepted
e089a53a-7913-4cd6-a72e-5b1a2b960452,Angel,Sullivan,2.32,620,6,4,Early Action,0.0,0.0,2,Denied
41a89ba1-013c-49e3-a17f-545e13fb55cd,Natasha,Lee,3.6,1287,1,1,Early Action,0.0,0.0,2,Denied
f5fcb2e1-c414-4b19-a4cc-7ca7bb52d478,Courtney,Anderson,0.33,1385,4,5,Early Decision,0.0,35.0,7,Denied
3d74b017-8ba0-4292-b4c6-39208c377aaa,Matthew,Gonzalez,1.57,1268,6,2,Regular Decision,0.0,35.0,1,Denied
f17d2eb3-fb7c-4a7b-8a97-c920e3f046e2,Martin,Maddox,0.18,786,6,1,Early Action,0.0,0.0,6,Denied
26c004d9-8807-44f8-8daa-83facd808d34,Eric,Floyd,1.13,474,8,1,Regular Decision,0.0,35.0,6,Denied
d663bbb8-64df-42aa-932f-32bfe2aed05e,Omar,Williams,3.49,1254,2,4,Early Decision,1200.0,35.0,4,Accepted
f89ee6cd-a652-4ee9-9edd-8e021bc02437,Katrina,Porter,2.38,1520,0,2,Regular Decision,0.0,35.0,7,Denied
01b9aa27-332d-4c0a-84f4-80a0b16fe9d1,Christopher,Gomez,1.31,625,3,2,Early Action,1200.0,0.0,9,Accepted
e281408f-74ae-4a82-9109-ed0788aac31c,Kevin,Gordon,2.91,913,7,5,Early Action,0.0,0.0,3,Denied
ef68e020-d0b9-478c-bf38-7f3fd79fe147,Shawn,Davies,0.55,1451,4,0,Regular Decision,0.0,35.0,2,Denied
eaefc062-022f-4cd1-876c-f807e7f06095,Michael,Cole,2.78,851,6,0,Early Decision,0.0,35.0,3,Denied
b6235086-bd97-4745-9523-369bdc83c867,Leslie,Cameron,2.97,1237,6,5,Regular Decision,0.0,35.0,8,Denied
6c5a148b-1589-4952-9911-8905043b637a,Daniel,Silva,0.17,1081,9,5,Early Action,0.0,0.0,6,Denied
9a6ed887-d965-42b5-b9d2-bccbbd9d15cc,Kelsey,Hernandez,3.71,910,1,0,Early Action,0.0,0.0,1,Denied
24cb9b95-748d-4eb9-9898-27cdfdf9daa9,Anthony,Peterson,3.64,484,9,4,Regular Decision,0.0,35.0,6,Denied
a7222c03-9950-435d-b90b-38a7e581cb3c,Candace,Browning,0.4,584,10,3,Early Action,1200.0,0.0,10,Accepted
4bb3da34-831e-4add-8939-1d46c37428d6,Jonathon,Blevins,3.79,712,5,5,Regular Decision,0.0,35.0,1,Denied
c253fccf-a604-450e-85b7-4787a4290954,Kelli,Cook,3.3,1581,5,0,Early Action,1200.0,0.0,9,Accepted
2a201008-17e4-40e4-b0da-7e31f70aec70,Michael,Chandler,2.92,735,3,4,Early Decision,1200.0,35.0,9,Accepted
5d73602f-b9dc-45e7-90e3-67b607c12c24,Randall,Luna,1.41,413,3,0,Early Decision,1200.0,35.0,10,Accepted
5f3d890e-25c4-4ce6-b816-72f123b73779,Lori,Tran,2.65,639,6,3,Early Action,1200.0,0.0,9,Accepted
6b588a4c-5ed6-4c23-8691-629f0e7e2098,Elizabeth,Wyatt,0.77,525,3,2,Early Action,0.0,0.0,3,Denied
e521f598-8bfb-48f3-b481-7baac014de59,Justin,Conway,3.58,529,9,0,Regular Decision,0.0,35.0,1,Denied
509c8006-9748-4d67-8d6a-7f61483035f5,Nancy,Stevenson,0.56,1344,0,5,Early Decision,0.0,35.0,8,Denied
a2a2e752-bb72-491a-97f4-c18979c5de36,Karen,Lee,3.83,495,4,2,Early Action,1200.0,0.0,9,Accepted
03fa776d-ea7f-4b08-bb2d-3e67f5b43998,Michelle,Bennett,0.56,1432,3,3,Regular Decision,0.0,35.0,4,Denied
987a8782-289a-450e-9ef7-b3c1f77f59b7,Zachary,Black,1.15,1484,3,4,Regular Decision,0.0,35.0,2,Denied
23f02502-3140-44ec-98fd-ef5ee8420f9d,Caitlin,Smith,1.69,581,3,0,Regular Decision,0.0,35.0,7,Denied
4e083854-dd12-42b6-a69e-12fed5a20d30,Jeanette,Freeman,2.7,995,10,3,Regular Decision,0.0,35.0,6,Denied
06451a12-f143-49b5-9264-207fe81b9089,John,Haynes,0.49,936,8,0,Regular Decision,0.0,35.0,6,Denied
150d438c-6ea9-4e0a-b3e1-403908030aea,Christina,Brown,3.55,1555,10,0,Early Decision,1200.0,35.0,9,Accepted
98ca4745-1e94-47bb-b330-4a980af8c910,Ann,Navarro,0.55,1547,5,1,Early Action,0.0,0.0,7,Denied
80ea9763-f502-4975-85e3-2ca819947ec8,Omar,Bailey,1.11,1172,10,1,Early Decision,0.0,35.0,1,Denied
19ac14ef-11b7-4523-9ea3-b47e2c7090ee,Cameron,Obrien,3.82,1176,1,1,Early Action,1200.0,0.0,10,Accepted
67947f38-8285-46d4-a2ce-ca475e442cdd,Jodi,Smith,2.49,756,3,0,Early Action,1200.0,0.0,10,Accepted
d750f822-1e53-410b-938e-0a1d1eb0ca52,Carol,Wallace,1.4,768,1,5,Early Decision,0.0,35.0,6,Denied
028de08e-1bc7-4a34-81eb-f0d7145dfb59,Richard,Walter,0.87,1019,0,4,Regular Decision,0.0,35.0,2,Denied
24f3b0ab-a6e8-4b20-9cbd-5d097cd9b596,Alvin,Johnson,0.7,437,7,0,Early Action,1200.0,0.0,9,Accepted
d77c9305-6216-445c-9f96-00399a7c39a0,Michael,Quinn,1.78,501,9,4,Early Decision,0.0,35.0,7,Denied
e48f1794-6710-4100-81e8-1fab5174a3a0,Janet,Smith,0.94,1363,7,4,Early Decision,0.0,35.0,3,Denied
fc63f1ed-ddad-41bf-9ff6-9a6e8d910b79,James,Herrera,1.63,1553,1,5,Early Decision,1200.0,35.0,9,Accepted
c5348813-fc61-486a-918f-4a8432206fb6,James,Moore,1.35,1435,1,3,Regular Decision,0.0,35.0,1,Denied
ddf022a2-37f0-4afc-bd65-90d7eaf3a0c1,Sara,Johnson,1.7,1201,8,4,Early Action,0.0,0.0,2,Denied
abfc7613-5fa6-4d82-a8ce-bde7788fb844,James,Shannon,0.26,564,1,1,Early Decision,0.0,35.0,1,Denied
7c8e8eff-4da2-48ec-a972-025ae98ef568,Emily,Roberts,0.79,1240,0,1,Early Decision,1200.0,35.0,9,Accepted
466c2b2d-8746-423e-a75d-6820254d2ccc,Sharon,Hamilton,0.61,1283,4,2,Early Decision,0.0,35.0,5,Denied
9469b5c2-3bdc-4942-b6ff-a705fcfaa3d5,Lisa,Reyes,0.8,1369,5,3,Early Action,0.0,0.0,4,Denied
de82f44f-b981-4ec9-ac3c-1b39f3a4f715,Neil,Wallace,2.23,466,2,0,Early Action,0.0,0.0,4,Denied
c036355c-a6b3-4da0-9b84-ac749dc031aa,Margaret,Gray,1.51,1431,3,2,Early Decision,0.0,35.0,6,Denied
a993fc49-8ad5-437b-aca3-5c7401a53011,George,Ortiz,3.6,893,8,0,Early Decision,1200.0,35.0,1,Accepted
3b7df4ad-e487-4c22-af27-d4f85b32c431,Matthew,Orr,3.55,1116,5,5,Regular Decision,0.0,35.0,2,Denied
b3c8eee0-d60e-4cb4-8891-12bb9c2052c6,Wendy,Alexander,3.03,1295,9,2,Early Action,0.0,0.0,8,Denied
9935aefb-3644-423a-ada9-ad3d6ee6d033,Amber,Taylor,2.69,542,10,0,Early Action,0.0,0.0,8,Denied
6567e7b4-ce9c-4af6-9b3e-1f2a47b936a2,Travis,Murphy,0.2,782,4,3,Early Decision,0.0,35.0,7,Denied
6a0c3465-ae57-4f78-8b01-625ff25a805f,Sara,West,3.95,646,2,5,Regular Decision,1200.0,35.0,10,Accepted
a71b9360-a1dd-4d11-896c-b8c88994e569,Wendy,Smith,0.25,637,0,1,Regular Decision,0.0,35.0,5,Denied
12760761-4781-42f1-a4e0-09eec6649884,Randy,Saunders,2.67,474,6,5,Early Decision,1200.0,35.0,10,Accepted
7fef1570-ff8a-4cc6-917e-7e00ce03c7a6,Joseph,Smith,1.19,1255,1,0,Early Action,1200.0,0.0,9,Accepted
ff503bb0-99b0-445c-8c39-e4f0c37beaa5,April,Melendez,0.93,1221,0,4,Early Action,1200.0,0.0,10,Accepted
36520295-3403-42ba-8ef5-c634bea2fdf4,Ricardo,Moore,0.99,818,0,2,Early Action,0.0,0.0,7,Denied
43742092-6d67-4d78-8249-ae21ed7726a7,Destiny,Clements,3.97,1128,2,1,Regular Decision,0.0,35.0,4,Denied
c3aedf3a-a0a7-4d16-8ffd-5a93085c09f5,Nathaniel,Williams,0.2,1338,2,5,Early Decision,0.0,35.0,8,Denied
7df3aebc-5d06-459d-9015-4879f50d3823,Cheryl,Dunn,0.38,478,6,0,Regular Decision,0.0,35.0,1,Denied
eb1d5b5c-4ee1-4ea6-8aff-37884ff7470d,Samantha,Koch,0.24,1384,6,1,Early Decision,0.0,35.0,5,Denied
93d60bbd-4e58-4b9d-9129-f452c608548b,Scott,Barton,2.68,431,0,3,Regular Decision,0.0,35.0,4,Denied
980b55dc-5ff4-44cf-bae6-cdd65a5ecbc7,Roberto,Hughes,2.78,1386,10,0,Early Action,0.0,0.0,3,Denied
49306022-57d1-4dcc-a077-10e4b0b321b4,Jennifer,Cordova,1.66,1478,5,0,Early Decision,0.0,35.0,7,Denied
65e1615f-36da-4270-9819-e3ebd80673c2,Christine,Wells,,1525,10,4,Early Action,0.0,0.0,9,
947dcea9-2591-4b9f-befe-f28bfae05bdc,Tyler,Gordon,1.38,1013,10,0,Regular Decision,0.0,35.0,6,Denied
bdb150c4-4403-4d9c-bb19-4d30da621c4f,Carrie,Sweeney,3.36,413,7,0,Early Action,0.0,0.0,2,Denied
76236b8e-7e25-4a9f-9d12-6026b2ee71e0,Robert,Hunter,1.64,1429,9,0,Regular Decision,1200.0,35.0,10,Accepted
3b4e3ad1-0c91-435d-aa53-5a3b685b1edf,Joshua,Bell,3.89,1287,5,0,Early Decision,1200.0,35.0,1,Accepted
6a367d31-f395-492f-bec2-bdd7ae6a8145,Scott,Smith,2.41,1317,10,0,Early Decision,1200.0,35.0,9,Accepted
d1eecdf8-1015-4bdc-96a2-5aabd2700f69,Marc,Mcneil,3.87,438,2,3,Early Action,0.0,0.0,8,Denied
